
1688.451904 -173.854172 42.891251 1904.367920 -222.099869 -912.692932 328 555 364 -0.999826 -0.999594 238.804759 -97.414509 -9047.212314 
1688.584229 -174.002121 22.892235 1904.727905 -222.246719 -932.689148 250 685 480 -0.999951 -0.999811 162.857187 -66.444870 -9047.287360 
1688.669800 -174.005066 2.892418 1904.920044 -222.325119 -952.688049 451 38 812 -0.999991 -0.999946 86.916303 -35.465232 -9047.333867 
1688.678467 -174.024567 -17.107571 1904.944336 -222.335022 -972.688049 150 823 218 -0.999999 -0.999999 10.982463 -4.481184 -9047.352057 

1010.086304 94.599380 1983.595703 1014.060120 95.535622 986.495056 577 973 777 -0.820212 -0.675246 8506.607063 -2701.030060 -8170.724428 
1013.088379 89.081558 1964.607788 1028.037598 91.083351 972.900635 161 929 847 -0.949396 -0.679720 8426.984467 -2684.266476 -8196.040780 
1028.475342 86.849174 1952.027710 1041.918701 86.645462 959.203186 974 442 607 -0.629005 -0.684874 8334.923443 -2664.738022 -8224.674012 
1038.844971 84.083946 1935.151001 1055.735474 82.217331 945.437744 262 218 228 -0.843837 -0.688273 8273.993858 -2651.725692 -8243.252949 
1052.225708 81.075821 1920.593994 1069.465454 77.802567 931.581421 359 251 187 -0.727852 -0.692815 8192.338493 -2634.175784 -8267.693999 
1068.411133 79.476257 1908.954590 1083.120117 73.399597 917.647095 894 274 430 -0.581969 -0.696715 8121.991453 -2618.952135 -8288.333606 
1083.297119 76.932503 1895.842041 1096.714111 69.006241 903.650635 713 377 410 -0.655625 -0.699822 8065.801611 -2606.722339 -8304.545566 
1087.547485 76.519897 1876.303223 1110.239502 64.623909 889.584473 257 77 936 -0.976939 -0.703309 8002.564457 -2592.882865 -8322.504416 
1094.946899 71.419098 1858.436157 1123.661987 60.258389 875.414856 435 922 795 -0.893352 -0.708482 7908.468555 -2572.139999 -8348.668455 
1111.583008 70.663086 1847.360596 1136.989624 55.908653 861.151123 553 77 144 -0.553777 -0.713186 7822.568000 -2553.044410 -8371.979580 
1126.937134 66.015961 1835.416748 1150.258179 51.568905 846.829346 938 868 476 -0.597192 -0.716089 7769.393018 -2541.146002 -8386.138030 
1129.516235 65.242004 1815.598877 1163.462646 47.240097 832.445190 130 119 717 -0.990895 -0.719209 7712.113485 -2528.262402 -8401.159299 
1143.220703 60.181286 1801.939575 1176.560059 42.929855 817.957947 647 726 383 -0.682964 -0.724362 7617.223631 -2506.763738 -8425.525828 
1143.275757 58.860138 1781.983276 1189.583252 38.632702 803.400024 3 218 772 -0.997812 -0.727895 7551.935629 -2491.858134 -8441.919290 
1153.442017 58.058956 1764.778442 1202.497192 34.355122 788.739441 269 64 201 -0.860239 -0.733030 7456.725002 -2469.951872 -8465.290648 
1153.789185 51.243786 1745.978638 1215.316284 30.094843 773.990845 16 945 553 -0.939991 -0.737431 7374.810008 -2450.941966 -8484.896404 
1165.072266 48.578804 1729.681763 1228.030884 25.853931 759.146606 603 427 546 -0.814845 -0.742213 7285.489052 -2430.039063 -8505.753448 
1181.704956 45.737804 1718.944702 1240.654419 21.630205 744.219910 762 389 216 -0.536850 -0.746335 7208.222127 -2411.808301 -8523.362366 
1190.364380 45.624969 1700.916870 1253.217651 17.418005 729.239136 669 26 968 -0.901389 -0.749039 7157.400955 -2399.741049 -8534.727109 
1202.408325 36.807575 1687.605347 1265.678955 13.225525 714.168030 267 581 44 -0.665578 -0.753557 7072.222288 -2379.378927 -8553.395847 
1204.750977 34.518456 1667.875366 1278.064575 9.047905 699.030518 165 478 937 -0.986499 -0.756875 7009.453524 -2364.262829 -8566.850030 
1211.984741 33.228310 1649.274048 1290.337280 4.892783 683.795166 224 118 264 -0.930065 -0.761767 6916.620671 -2341.731631 -8586.285051 
1229.711182 27.093121 1642.336304 1302.502808 0.759396 668.468201 911 928 83 -0.346886 -0.766348 6829.321570 -2320.350930 -8604.063327 
1238.212402 24.680922 1624.394409 1314.628174 -3.365754 653.107239 470 392 583 -0.897094 -0.768049 6796.820187 -2312.342409 -8610.559689 
1246.281250 20.696955 1606.533203 1326.649048 -7.469264 637.658691 681 985 973 -0.893060 -0.772429 6712.909107 -2291.544510 -8627.029843 
1261.305664 13.183872 1595.678711 1338.565308 -11.550747 622.123474 637 930 153 -0.542724 -0.776761 6629.585867 -2270.716156 -8642.957946 
1272.709961 10.228150 1579.516846 1350.417725 -15.618606 606.535889 825 623 689 -0.808092 -0.779380 6579.053931 -2257.998278 -8652.412884 
1273.529419 9.424950 1559.549805 1362.174438 -19.665840 590.870667 59 168 879 -0.998353 -0.783261 6503.961980 -2238.977459 -8666.181177 
1276.499023 3.991736 1540.532349 1373.812256 -23.687035 575.110229 166 879 585 -0.950871 -0.788023 6411.438580 -2215.339466 -8682.686941 
1287.434570 2.665198 1523.839355 1385.335938 -27.682840 559.259705 929 325 831 -0.834648 -0.792525 6323.572936 -2192.682731 -8697.900047 
1303.760864 -1.899770 1513.227417 1396.758789 -31.655888 543.330688 974 783 254 -0.530599 -0.796450 6246.658411 -2172.681120 -8710.853606 
1312.374878 -2.413176 1495.184814 1408.117310 -35.614231 527.352051 497 85 540 -0.902130 -0.798931 6197.866611 -2159.910317 -8718.896990 
1325.823730 -4.073963 1480.475220 1419.365723 -39.547161 511.289520 957 338 533 -0.735477 -0.803127 6115.094101 -2138.098046 -8732.237691 
1341.891113 -8.909006 1469.591309 1430.523926 -43.458977 495.159027 939 806 240 -0.544198 -0.806525 6047.787201 -2120.223568 -8742.806165 
1345.162109 -10.142255 1449.899170 1441.614990 -47.354942 478.978516 150 161 419 -0.984606 -0.809026 5998.088326 -2106.945060 -8750.450331 
1349.124756 -10.803001 1430.306763 1452.584106 -51.221729 462.708069 315 149 850 -0.979619 -0.813522 5908.389786 -2082.806176 -8763.909796 
1350.322021 -14.266458 1410.645386 1463.430908 -55.058842 446.348907 45 368 290 -0.983071 -0.817958 5819.430072 -2058.643995 -8776.836465 
1365.211670 -19.491510 1398.357300 1474.154297 -58.865524 429.901459 959 948 316 -0.614404 -0.822373 5730.447878 -2034.252255 -8789.350736 
1365.421875 -26.560183 1379.649292 1484.800049 -62.652859 413.399200 10 945 374 -0.935401 -0.825113 5674.982281 -2018.934184 -8796.945181 
1373.682495 -29.955627 1361.754272 1495.327026 -66.410233 396.814117 376 433 317 -0.894752 -0.829255 5590.758030 -1995.505226 -8808.177916 
1385.946533 -38.164986 1348.256104 1505.739624 -70.138390 380.150452 506 946 148 -0.674907 -0.833184 5510.442914 -1972.973007 -8818.558304 
1395.987549 -38.728516 1330.968506 1516.065552 -73.844147 363.427917 697 109 541 -0.864380 -0.836126 5450.022132 -1955.898769 -8826.157803 
1405.066650 -49.297344 1316.620361 1526.279907 -77.520744 346.630585 282 912 71 -0.717408 -0.839867 5372.844437 -1933.934012 -8835.605625 
1408.927856 -53.983700 1297.564453 1536.401123 -81.172745 329.771606 242 814 517 -0.952797 -0.842948 5308.962752 -1915.620793 -8843.211246 
1414.467163 -55.363811 1278.396484 1546.397949 -84.791519 312.831451 571 393 966 -0.958398 -0.847007 5224.366641 -1891.183782 -8852.984186 
1424.399658 -63.576271 1263.102661 1556.268921 -88.376221 295.810425 383 872 142 -0.764690 -0.851051 5139.555109 -1866.470971 -8862.448865 
1439.004150 -66.435921 1249.741211 1566.038818 -91.933273 278.725433 820 441 229 -0.668075 -0.854249 5072.088047 -1846.658593 -8869.743449 
1441.702271 -69.357864 1230.140625 1575.720093 -95.465828 261.584991 281 834 953 -0.980029 -0.857022 5013.294282 -1829.281682 -8875.933522 
1452.267944 -70.697563 1213.212158 1585.270630 -98.961861 244.363907 996 345 685 -0.846421 -0.861054 4927.295226 -1803.676387 -8884.711839 
1464.451172 -74.871101 1197.910156 1594.707520 -102.425804 227.073853 884 825 406 -0.765100 -0.864503 4853.258525 -1781.453362 -8892.011593 
1472.378906 -76.942375 1179.665649 1604.041260 -105.860298 209.722015 269 191 133 -0.912224 -0.867592 4786.525690 -1761.279950 -8898.389749 
1474.992920 -85.892136 1161.971924 1613.251221 -109.259125 192.297211 90 835 122 -0.884688 -0.871240 4707.194652 -1737.121695 -8905.728594 
1490.250366 -91.448273 1150.295532 1622.340576 -112.622780 174.802383 752 740 99 -0.583822 -0.874741 4630.503945 -1713.583771 -8912.577096 
1495.981934 -92.473892 1131.161865 1631.349976 -115.962921 157.261749 375 181 443 -0.956684 -0.877032 4580.024754 -1697.992826 -8916.953593 
1507.432373 -98.887474 1116.070435 1640.227783 -119.263992 139.646744 551 830 166 -0.754574 -0.880750 4497.533409 -1672.345142 -8923.886882 
1508.439941 -103.696182 1096.683350 1649.001099 -122.533775 121.973694 67 858 440 -0.969357 -0.883652 4432.664110 -1652.029516 -8929.152623 
1508.946167 -105.223640 1076.748169 1657.639648 -125.762764 104.226898 42 339 605 -0.996758 -0.887340 4349.585317 -1625.821403 -8935.659295 
1511.174438 -105.789345 1056.880737 1666.138794 -128.949081 86.405220 127 86 340 -0.993371 -0.891084 4264.451307 -1598.743930 -8942.058282 
1520.514404 -112.802956 1040.645752 1674.498169 -132.092178 68.509903 351 701 85 -0.811748 -0.894766 4179.904600 -1571.631396 -8948.148631 
1534.065430 -112.988670 1025.937500 1682.742676 -135.199402 50.555153 935 34 266 -0.735414 -0.897737 4111.032086 -1549.382130 -8952.920237 
1540.555298 -114.809387 1007.107605 1690.882690 -138.273727 32.547142 626 465 621 -0.941496 -0.900401 4048.805558 -1529.153743 -8957.087481 
